1.638156,miss
6.529046,miss
1.68388,miss
0.3736582,miss
1.38482,miss
1.045539,hit
1.601463,miss
0.9056895,hit
1.574483,miss
1.654197,miss
1.290906,miss
2.462353,miss
2.038182,miss
2.645609,miss
1.040204,miss
0.1867993,miss
2.319922,hit
7.328056,miss
4.764679,hit
1.183658,miss
3.049777,hit
6.537407,miss
5.830641,miss
0.1667764,miss
1.968635,miss
2.219501,miss
1.88427,miss
2.534836,hit
2.371902,miss
